ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/soumu_20140909_0707/resource/0c52bd58-3d80-46cd-ab22-9adf99ba6969,http://www.soumu.go.jp/main_content/000296192.pdf#hyo6,CC-BY,公害等調整委員会年次報告_平成25年度,表6　平成25年度における現地期日の開催状況,平成25年度における現地期日の開催状況,ODT,2015-09-07T17:11:14.090753,environment;white_paper and annual_report;公害;土地;環境;白書_年次報告;紛争処理;鉱業,司法・安全・環境,総務省
