ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/cas_20180312_0002/resource/bb239737-026d-4238-97ec-edca8c7431e5,https://cio.go.jp/sites/default/files/uploads/documents/xxxxxx_school_food_%20services.zip,CC-BY,推奨データセット,推奨データセットフォーマット標準例_A-2.学校給食献立情報_CSV形式,食品等営業許可・届出一覧（新規許可・届出一覧）のCSV形式のフォーマットです。,ZIP,2020-12-07T05:42:59.776879,オープンデータ;フォーマット;地方公共団体;地方自治体;民間事業者,情報通信・科学技術,内閣官房
https://www.data.go.jp/data/dataset/cas_20180312_0002/resource/0fc6e37f-f313-467c-9266-861b4ad4b02e,https://cio.go.jp/sites/default/files/uploads/documents/xxxxxx_school_area_csv.zip,CC-BY,推奨データセット,推奨データセットフォーマット標準例_A-3.小中学校通学区域情報_CSV形式,食品等営業許可・届出一覧（新規許可・届出一覧）のCSV形式のフォーマットです。,ZIP,2020-12-07T05:42:59.776885,オープンデータ;フォーマット;地方公共団体;地方自治体;民間事業者,情報通信・科学技術,内閣官房
　市区町村編
　　データ",ZIP,2014-09-19T10:30:53.594939,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0776/resource/0b5e5693-e961-4eec-90e3-2afc19dd964e,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h19/kakuho/kogyochiku/zip/h19-k7-data-j.zip,CC-BY,工業統計調査(2007年),確報 工業地区編 データ,"確報
　工業地区編
　　データ",ZIP,2014-09-19T10:30:53.594966,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0776/resource/f22bf7bc-046a-42ec-bbd2-a9876bbf625d,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h19/kakuho/saibunrui/zip/h19-k8-data-j.zip,CC-BY,工業統計調査(2007年),確報 細分類 データ,"確報
　細分類
　　データ",ZIP,2014-09-19T10:30:53.594986,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0776/resource/fe64eac0-e463-4482-a269-8262b5afd14e,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h19/kakuho/kigyo/zip/h19-k5-data-j.zip,CC-BY,工業統計調査(2007年),確報 企業統計編 データ,"確報
　企業統計編
　　データ",ZIP,2014-09-19T10:30:53.595016,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/4fbbc2f8-2e68-4ea7-ad8c-d5acdbf2e403,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/sokuho/zip/h18s_all.zip,CC-BY,工業統計調査(2006年),速報 上記2ファイルZip形式で圧縮,"速報
　上記2ファイルZip形式で圧縮",ZIP,2014-09-19T10:30:55.226733,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/b990bc6b-f834-44c0-bc22-86711fab8ee3,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/hinmoku/zip/h18-k2-data-j.zip,CC-BY,工業統計調査(2006年),確報 品目編 データ,"確報
　品目編
　　データ",ZIP,2014-09-19T10:30:55.226788,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/07b34946-e96a-455c-a241-dbee67edfbce,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/sangyo/zip/h18-k3-data-j.zip,CC-BY,工業統計調査(2006年),確報 産業編 データ,"確報
　産業編
　　データ",ZIP,2014-09-19T10:30:55.226829,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/6f2b8b59-6703-4b4d-ae7a-900cb7d0d60f,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/youti/zip/h18-k4-data-j.zip,CC-BY,工業統計調査(2006年),確報 用地・用水編 データ,"確報
　用地・用水編
　　データ",ZIP,2014-09-19T10:30:55.226862,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/d2fff3f0-c7c8-4232-baa6-7868c31181d2,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/sichoson/zip/h18-k6-data-j.zip,CC-BY,工業統計調査(2006年),確報 市区町村編 データ,"確報
　市区町村編
　　データ",ZIP,2014-09-19T10:30:55.226882,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/dc57d5a2-eea9-49c3-8d3a-e9e3c8dd67ca,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/kogyochiku/zip/h18-k7-data-j.zip,CC-BY,工業統計調査(2006年),確報 工業地区編 データ,"確報
　工業地区編
　　データ",ZIP,2014-09-19T10:30:55.226909,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/50e229d5-1810-4c27-807c-c74ec1197a1d,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/saibunrui/zip/h18-k8-data-j.zip,CC-BY,工業統計調査(2006年),確報 細分類 データ,"確報
　細分類
　　データ",ZIP,2014-09-19T10:30:55.226929,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0777/resource/e2b8a3cf-f54b-405b-ada5-564b46c2bffa,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h18/kakuho/kigyo/zip/h18-k5-data-j.zip,CC-BY,工業統計調査(2006年),確報 企業統計編 データ,"確報
　企業統計編
　　データ",ZIP,2014-09-19T10:30:55.226956,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0778/resource/06c6e6cf-4d85-42c7-a085-ffc780c3d6f3,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SOK_2005.zip,CC-BY,工業統計調査(2005年),工業統計アーカイブス 速報,工業統計アーカイブス 速報,ZIP,2014-09-19T10:30:57.005922,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0778/resource/473e2efd-1cca-4ec3-8db4-08ff58d3fb47,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/HIN_2005.zip,CC-BY,工業統計調査(2005年),工業統計アーカイブス 確報 品目編,工業統計アーカイブス 確報 品目編,ZIP,2014-09-19T10:30:57.005950,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/f12af8dc-fe63-4f8e-9d53-f3b5cb304d7f,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SOK_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 速報,工業統計アーカイブス 速報,ZIP,2014-09-19T10:30:58.091726,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/07bcfaa5-dc39-494a-a588-a736ff0508ac,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAN_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 産業編,工業統計アーカイブス 確報 産業編,ZIP,2014-09-19T10:30:58.091760,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/3f1fab19-4da4-4f63-8ea9-6d446a73ec87,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/HIN_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 品目編,工業統計アーカイブス 確報 品目編,ZIP,2014-09-19T10:30:58.091768,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/cfe5197c-9592-4aee-bad3-3e084c12db32,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHO_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 市区町村編,工業統計アーカイブス 確報 市区町村編,ZIP,2014-09-19T10:30:58.091775,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/1c0d6912-84ed-4a58-82c1-1cf4bfe069e4,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/YOU_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 用地・用水編,工業統計アーカイブス 確報 用地・用水編,ZIP,2014-09-19T10:30:58.091782,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/64e5377e-7ba5-4a8f-b0e7-641112602b16,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHI_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 工業地区編,工業統計アーカイブス 確報 工業地区編,ZIP,2014-09-19T10:30:58.091789,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/c1f72a0f-c5fc-4002-a9f6-83c4f1a5db89,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/KIG_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 確報 企業統計編,工業統計アーカイブス 確報 企業統計編,ZIP,2014-09-19T10:30:58.091796,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0779/resource/c4243ac2-1f2b-4906-819d-533d721463d5,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAI_2004.zip,CC-BY,工業統計調査(2004年),工業統計アーカイブス 細分類,工業統計アーカイブス 細分類,ZIP,2014-09-19T10:30:58.091803,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/c9a5d6f7-fe96-47e8-a768-b81a082627db,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SOK_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 速報,工業統計アーカイブス 速報,ZIP,2014-09-19T10:30:59.278311,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/24eec3d8-ab99-49e0-82a2-ab614f0501d3,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAN_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 産業編,工業統計アーカイブス 確報 産業編,ZIP,2014-09-19T10:30:59.278331,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/16a4d964-10b1-4785-ad44-d510d1b9df41,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/HIN_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 品目編,工業統計アーカイブス 確報 品目編,ZIP,2014-09-19T10:30:59.278340,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/d62a64fb-3b16-44fc-84c0-18f03bb97c6a,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHO_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 市区町村編,工業統計アーカイブス 確報 市区町村編,ZIP,2014-09-19T10:30:59.278347,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/b31cd4ae-48ee-41a0-9a00-6f75504846cb,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/YOU_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 用地・用水編,工業統計アーカイブス 確報 用地・用水編,ZIP,2014-09-19T10:30:59.278354,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/e3d32e9b-85e9-490f-b15a-ad0a271de9f6,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHI_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 工業地区編,工業統計アーカイブス 確報 工業地区編,ZIP,2014-09-19T10:30:59.278361,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/97309ac5-1197-4852-8d83-f41af60983aa,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/KIG_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 確報 企業統計編,工業統計アーカイブス 確報 企業統計編,ZIP,2014-09-19T10:30:59.278367,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0780/resource/fbdd446f-376f-4a4b-84b7-20e4e9975f9f,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAI_2003.zip,CC-BY,工業統計調査(2003年),工業統計アーカイブス 細分類,工業統計アーカイブス 細分類,ZIP,2014-09-19T10:30:59.278374,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/9b872890-69e9-4a7e-bdd9-3553f0dbc131,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SOK_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 速報,工業統計アーカイブス 速報,ZIP,2014-09-19T10:31:00.370489,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/0a2e4e48-a881-4aba-a9fb-233fa21af7f2,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAN_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 産業編,工業統計アーカイブス 確報 産業編,ZIP,2014-09-19T10:31:00.370512,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/83b8c33e-a5ec-4484-b77f-1dbb9b80082d,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/HIN_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 品目編,工業統計アーカイブス 確報 品目編,ZIP,2014-09-19T10:31:00.370519,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/fbd6d914-6b01-42cd-8e19-550f9b431ed0,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHO_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 市区町村編,工業統計アーカイブス 確報 市区町村編,ZIP,2014-09-19T10:31:00.370525,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/3baa0651-a915-4e90-884a-00bd7ca30a3b,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/YOU_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 用地・用水編,工業統計アーカイブス 確報 用地・用水編,ZIP,2014-09-19T10:31:00.370531,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/edf95c35-f41d-46fe-956d-0d7bb949b58f,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHI_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 工業地区編,工業統計アーカイブス 確報 工業地区編,ZIP,2014-09-19T10:31:00.370537,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/5d2891aa-477b-4f6d-b21f-28031f37146e,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/KIG_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 確報 企業統計編,工業統計アーカイブス 確報 企業統計編,ZIP,2014-09-19T10:31:00.370543,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0781/resource/36101a34-dbe1-4dc1-ab0d-fc5e4224e078,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAI_2002.zip,CC-BY,工業統計調査(2002年),工業統計アーカイブス 細分類,工業統計アーカイブス 細分類,ZIP,2014-09-19T10:31:00.370548,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/19db0e8b-e92a-42c2-b0c0-8cc6d4f7ddbb,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/sokuho/zip/h13k-all.zip,CC-BY,工業統計調査(2001年),速報 従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表Zip形式で圧縮,速報 従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表Zip形式で圧縮,ZIP,2014-09-19T10:31:01.586391,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/6d7aa04f-7bd5-4746-9596-714cebad36ae,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/gaiyo/zip/h13k4nin.zip,CC-BY,工業統計調査(2001年),確報 概要版 工業統計表「概要版」 従業者4人以上の事業所の統計表（在庫額、有形固定資産投資総額は従業者30人以上の事業所）(exe),「本概要版」の数値は、追って公表される「産業編」の数値と一致しないことがあります。工業統計調査の結果は「産業編」の数値が確定値となります。,ZIP,2014-09-19T10:31:01.586403,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/d4378213-faf3-4101-9491-0169224b8c4d,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/kakuho/hinmoku/zip/h13-hin.zip,CC-BY,工業統計調査(2001年),確報 品目編 データ(zip),確報 品目編 データ(zip),ZIP,2016-03-29T16:29:39.360599,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/fa15a554-2a58-4252-8dc7-51ac4a97f88a,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/kakuho/sangyo/zip/h13k-all.zip,CC-BY,工業統計調査(2001年),確報 産業編 従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表をまとめてダウンロード,確報 産業編 従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表をまとめてダウンロード,ZIP,2014-09-19T10:31:01.586497,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/422d6b7a-f37f-461e-9c85-25530797dfaa,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/kakuho/youti/zip/h13k-all.zip,CC-BY,工業統計調査(2001年),確報 用地・用水編 統計表(zip),確報 用地・用水編 統計表(exe),ZIP,2016-03-29T16:29:39.360650,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/db08dc7f-3b35-43dd-8e24-6f13a8bfb79b,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h13/kakuho/kigyo/zip/h13kigyo.zip,CC-BY,工業統計調査(2001年),確報 企業統計編 データ(zip),確報 企業統計編 データ(zip),ZIP,2016-03-29T16:29:39.360660,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/73712a8f-833c-494b-b8b3-2245e81c4e8b,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SOK_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 速報,工業統計アーカイブス 速報,ZIP,2014-09-19T10:31:01.586556,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/8f4bfe18-c875-4888-8ae6-e6597fad3647,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAN_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 産業編,工業統計アーカイブス 確報 産業編,ZIP,2014-09-19T10:31:01.586562,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/8a36b1ce-c348-4041-aa2b-bbb3ef6dd00a,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/HIN_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 品目編,工業統計アーカイブス 確報 品目編,ZIP,2014-09-19T10:31:01.586568,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/28e55760-4924-4253-a132-d11e8023f373,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHO_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 市区町村編,工業統計アーカイブス 確報 市区町村編,ZIP,2014-09-19T10:31:01.586574,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/5596e620-33cc-4699-ac39-7961f9ecbd54,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/YOU_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 用地・用水編,工業統計アーカイブス 確報 用地・用水編,ZIP,2014-09-19T10:31:01.586580,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/c04c3722-97a9-451c-89af-671f579ad899,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/CHI_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 工業地区編,工業統計アーカイブス 確報 工業地区編,ZIP,2014-09-19T10:31:01.586586,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/f10d8f3c-85c8-4ee7-bb9b-b91f801e59d0,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/KIG_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 確報 企業統計編,工業統計アーカイブス 確報 企業統計編,ZIP,2014-09-19T10:31:01.586592,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0782/resource/2391c935-dd18-4847-9a8f-e71c87706251,http://www.meti.go.jp/statistics/tyo/kougyo/archives/zip/SAI_2001.zip,CC-BY,工業統計調査(2001年),工業統計アーカイブス 細分類,工業統計アーカイブス 細分類,ZIP,2014-09-19T10:31:01.586597,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0783/resource/1e4fd561-ce58-44ad-80b2-264e66159ee3,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h12/sokuho/zip/h12skogy.zip,CC-BY,工業統計調査(2000年),速報 全事業所の統計表、従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表の圧縮形式(zip),速報 全事業所の統計表、従業者4人以上の事業所の統計表、従業者10人以上の事業所の統計表の圧縮形式(zip),ZIP,2016-03-29T16:29:41.724178,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0783/resource/3d4ca43d-7eab-4725-b068-b9c541ef8e66,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h12/kakuho/hinmoku/zip/h12-hinx.zip,CC-BY,工業統計調査(2000年),確報 品目編 データ（下記概況の第1表～第4表と、都道府県・品目別統計表）(zip:xls),確報 品目編 データ（下記概況の第1表～第4表と、都道府県・品目別統計表）(zip:xls),ZIP,2016-03-29T16:29:41.724206,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0783/resource/82048a4a-aba0-4e63-b1ae-d1d66897f2b7,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h12/kakuho/hinmoku/zip/h12-hinc.zip,CC-BY,工業統計調査(2000年),確報 品目編 データ（下記概況の第1表～第4表と、都道府県・品目別統計表）(zip:csv),確報 品目編 データ（下記概況の第1表～第4表と、都道府県・品目別統計表）(zip:csv),ZIP,2016-03-29T16:29:41.724215,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
