ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/664f619a-f2f3-4210-b30d-5a2280f07c1b,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_rishirirebunLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,利尻礼文サロベツ,,KML,2014-09-19T11:32:53.575018,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/8bc79aed-31c5-42cf-81d0-e17c62f2c022,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_shiretokoLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,知床,,KML,2014-09-19T11:32:53.575049,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/6a7142a9-a56d-4d0d-b0e3-01184129da72,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_akanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,阿寒,,KML,2014-09-19T11:32:53.575057,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/709e0be2-2f4d-4007-bca7-b793277733e6,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_kushiroLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,釧路湿原,,KML,2014-09-19T11:32:53.575064,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/7b01d7a5-1d9e-48f7-b278-7fb09c0126ca,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_daisetsuzanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,大雪山,,KML,2014-09-19T11:32:53.575070,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/bb586f98-fb16-476c-860d-e75b95577f17,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_shikotsutouyaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,支笏洞爺,,KML,2014-09-19T11:32:53.575077,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/ca59d2a3-bda3-4350-a647-e00a56fe6aee,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_towadahatimantaiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,十和田八幡平,,KML,2014-09-19T11:32:53.575084,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/dad0235f-bf29-41b0-83a9-0c597e9ced13,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_rikuchukaiganLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,陸中海岸,,KML,2014-09-19T11:32:53.575091,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/3159c318-9aec-46ca-b953-bde6ce86cd68,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_bandaiasahiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,磐梯朝日,,KML,2014-09-19T11:32:53.575097,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/93c1ed4d-9205-4093-bd69-1d59f2ff7b5f,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_nikkouLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,日光,,KML,2014-09-19T11:32:53.575104,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/1421bdab-db26-4a2b-bf45-a880737ad327,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_ozeLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,尾瀬,,KML,2014-09-19T11:32:53.575110,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/29de696f-f62c-45bd-8bc9-31719b40d603,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_chichibutamaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,秩父多摩甲斐,,KML,2014-09-19T11:32:53.575117,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/bc39a8e3-f684-471e-9d20-a054fe978320,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_ogasawaraLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,小笠原,,KML,2014-09-19T11:32:53.575124,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/fb74bff9-281a-4293-8bfe-b48bedfe2344,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_fujihakoneizuLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,富士箱根伊豆,,KML,2014-09-19T11:32:53.575130,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/619afb6c-6c1c-4e13-a3b0-7327a6905d22,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_southalpsLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,南アルプス,,KML,2014-09-19T11:32:53.575137,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/ece2e468-4027-439b-b322-44fbaeb999cd,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_joshinetsuLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,上信越高原,,KML,2014-09-19T11:32:53.575144,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/c1948ad4-81a5-428b-96ea-89f193b8aace,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_chubusangakuLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,中部山岳,,KML,2014-09-19T11:32:53.575151,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/e4b0cf8e-6af2-4b3e-8a0e-d0fb70b53eed,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_hakusanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,白山,,KML,2014-09-19T11:32:53.575158,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/86fd1867-dc69-40fa-806c-b26a238f2e39,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_iseshimaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,伊勢志摩,,KML,2014-09-19T11:32:53.575165,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/541f863d-f0dc-42bb-a81e-462d95941204,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_yoshinokumanoLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,吉野熊野,,KML,2014-09-19T11:32:53.575171,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/f293497e-4f82-409a-a1b1-e337bff595f7,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_saninkaiganLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,山陰海岸,,KML,2014-09-19T11:32:53.575178,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/7f5b2d45-6438-435e-918b-9020f32de846,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_setonaikaiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,瀬戸内海,,KML,2014-09-19T11:32:53.575185,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/424ac646-021a-4918-820d-0923d5e326e5,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_daisenLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,大山隠岐,,KML,2014-09-19T11:32:53.575191,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/3b56d24c-94d5-44a9-ac07-fbf8a8396d21,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_ashizuriuwakaiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,足摺宇和海,,KML,2014-09-19T11:32:53.575198,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/66dec79f-739c-49b3-9217-421d111e4700,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_nishikaiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,西海,,KML,2014-09-19T11:32:53.575205,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/6f550fa1-e710-494a-b99c-b64c5e7900a2,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_unzenamakusaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,雲仙天草,,KML,2014-09-19T11:32:53.575212,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/023019c8-304c-4d54-9e4c-23f9f65466d6,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_asokujuLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,阿蘇くじゅう,,KML,2014-09-19T11:32:53.575219,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/47eb3646-9bdd-4e5f-a35a-31a8c14f58df,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_kirishimakinkowanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,霧島錦江湾,,KML,2014-09-19T11:32:53.575225,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/340f6214-090e-4901-81b4-631ea6aab3ef,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_yakushimaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,屋久島,,KML,2014-09-19T11:32:53.575232,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0429/resource/d0985e29-1c29-48ee-be39-1a05946e5174,http://www.biodic.go.jp/trialSystem/LinkEnt/nps/NPS_iriomoteishigakiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_国立公園別一覧,西表石垣,,KML,2014-09-19T11:32:53.575239,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/35e5e570-7fc3-4a67-8e00-0aff245940e3,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_daisetsuzanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,大雪山,,KML,2014-09-19T11:32:55.129547,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/fe220705-bc70-4c48-840d-02bbdb70bc25,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_towadaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,十和田,,KML,2014-09-19T11:32:55.129574,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/fc331c91-f3b7-487f-8e8c-13b2182d95cf,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_shirakamiLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,白神山地,,KML,2014-09-19T11:32:55.129582,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/4d525d85-27a8-41c8-9765-f1dca037d0d6,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_asamayamaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,浅間,,KML,2014-09-19T11:32:55.129588,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/8fd5d57c-8bee-4fee-95a0-3886247ec113,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_hakusanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,白山,,KML,2014-09-19T11:32:55.129595,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/d79df6e5-54a5-4331-bdab-1805a44361b3,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_oodaiyamaLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,大台山系,,KML,2014-09-19T11:32:55.129602,geospatial;地理空間,司法・安全・環境,環境省
https://www.data.go.jp/data/dataset/env_20140904_0430/resource/4d84b6c7-dda6-4135-8562-1f25d25c782c,http://www.biodic.go.jp/trialSystem/LinkEnt/nwp/NWP_kenzanLinkEnt.kml,CC-BY,自然環境情報GIS提供システム_KMLデータ閲覧_鳥獣保護区別一覧_大規模生息地,剣山山系,,KML,2014-09-19T11:32:55.129609,geospatial;地理空間,司法・安全・環境,環境省
