ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/caa_20191025_0005/resource/d6c4816a-aa83-4e07-8d36-fe465900769a,https://www.caa.go.jp/policies/budget/procurement_plan/expenditure_003/pdf/expenditure_003_190530_0001.xlsx,CC-BY,補助金に関する情報_平成30年度,平成30年度,,,2019-11-20T16:39:30.960786,budgets and final_accounts and procurement;予算_決算_調達関連情報,行財政,消費者庁
https://www.data.go.jp/data/dataset/caa_20200813_0002/resource/27d9d52c-0fac-46f7-b19b-1b85e2c72370,https://www.caa.go.jp/policies/budget/procurement_plan/expenditure_001/pdf/expenditure_001_200619_0001.pdf,CC-BY,タクシー代の執行実績の公表_令和元年度,令和元年度_PDF,,,2020-09-08T02:51:59.913363,budgets and final_accounts and procurement;予算_決算_調達関連情報,行財政,消費者庁
https://www.data.go.jp/data/dataset/caa_20200813_0004/resource/c93cd2a1-7ae6-4645-b91c-67c832523055,https://www.caa.go.jp/policies/budget/procurement_plan/expenditure_003/pdf/expenditure_003_200619_0002.pdf,CC-BY,補助金に関する情報_令和元年度,令和元年度_PDF,,,2020-09-08T02:52:07.433126,budgets and final_accounts and procurement;予算_決算_調達関連情報,行財政,消費者庁
https://www.data.go.jp/data/dataset/caa_20210222_0005/resource/333f3097-77ed-43e0-b28a-7803371b84d8,https://www.caa.go.jp/policies/budget/procurement_plan/expenditure_003/,CC-BY,補助金に関する情報_令和2年度（上半期）,令和２年度（上半期）_PDF,,,2021-03-26T01:27:00.557144,budgets and final_accounts and procurement;予算_決算_調達関連情報,行財政,消費者庁
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/4050430d-72d6-4151-a045-a1ccce6b4115,https://www8.cao.go.jp/chosei/koubun/hourei/shihou8.pdf,CC-BY,公文書管理制度及び関係法令・通知等,公文書等の管理に関する法律のポイント[PDF形式：164KB],,,2015-09-07T17:01:10.450031,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/6a076323-dcc5-4090-8ec3-4bb9dc082af7,http://www8.cao.go.jp/chosei/koubun/hourei/kobunsyokanho.pdf,CC-BY,公文書管理制度及び関係法令・通知等,公文書館法[PDF形式：13KB],,,2015-09-07T17:01:10.450062,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/96682cbc-8e12-4b3c-a0ff-4a6b1132cbe9,http://www8.cao.go.jp/chosei/koubun/hourei/k_kobunsyokanho.pdf,CC-BY,公文書管理制度及び関係法令・通知等,国立公文書館法[PDF形式：113KB],,,2015-09-07T17:01:10.450070,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/9a878e45-d64f-4ea3-ab6f-82a01aa3e9bd,http://www8.cao.go.jp/chosei/koubun/hourei/kobunsyokanriho.pdf,CC-BY,公文書管理制度及び関係法令・通知等,公文書等の管理に関する法律（平成26年8月18日一部改正）[PDF形式：382KB],,,2015-09-07T17:01:10.450077,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/639e8b9c-7188-4f26-a6e9-85e66a19d010,http://www8.cao.go.jp/chosei/koubun/hourei/kobunsyokanrihosekou.pdf,CC-BY,公文書管理制度及び関係法令・通知等,公文書等の管理に関する法律施行令（平成27年4月1日一部改正）[PDF形式：218KB],,,2015-09-07T17:01:10.450084,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/eb54ed9b-feac-4dc9-b3cb-47c9cdea4195,http://www8.cao.go.jp/chosei/koubun/hourei/kobunsyokanrihosekou.pdf,CC-BY,公文書管理制度及び関係法令・通知等,公文書管理委員会令[PDF形式：14KB],,,2015-09-07T17:01:10.450091,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/455f48c2-4555-4f32-b652-d864b6aa6308,http://www8.cao.go.jp/chosei/koubun/hourei/kanri-gl.pdf,CC-BY,公文書管理制度及び関係法令・通知等,行政文書の管理に関するガイドライン（平成23年4月1日内閣総理大臣決定;平成27年3月13日一部改正）[PDF形式:855KB],,,2015-09-07T17:01:10.450098,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/d7626ea8-2d67-43f7-a454-d3f241f65487,http://www8.cao.go.jp/chosei/koubun/hourei/hozonriyou-gl.pdf,CC-BY,公文書管理制度及び関係法令・通知等,特定歴史公文書等の保存、利用及び廃棄に関するガイドライン（平成23年4月1日内閣総理大臣決定：平成24年11月13日一部改正）[PDF形式：388KB],,,2015-09-07T17:01:10.450105,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/78a46a27-c8be-4f53-9813-e704e8206970,http://www8.cao.go.jp/chosei/koubun/hourei/shihou1.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史資料として重要な公文書等の適切な保存のために必要な措置について（平成21年8月5日内閣総理大臣・最高裁判所長官申合せ）[PDF形式：55KB],,,2015-09-07T17:01:10.450111,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/7b927e59-986a-49cc-9ffd-123d1df2e538,http://www8.cao.go.jp/chosei/koubun/hourei/shihou2.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史資料として重要な公文書等の適切な保存のために必要な措置について（平成21年8月5日内閣総理大臣・最高裁判所長官申合せ）の実施について（平成25年6月14日内閣府大臣官房長・最高裁判所事務総局秘書課長・同総務局長申合せ）[PDF形式：95KB],,,2015-09-07T17:01:10.450118,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/298faa3a-cff7-453f-bedd-597976cb6ac0,http://www8.cao.go.jp/chosei/koubun/hourei/shihou3.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史資料として重要な公文書等の内閣総理大臣への移管手続きについて（平成25年6月14日内閣府大臣官房公文書管理課長・最高裁判所事務総局秘書課長・同総務局第一課長申合せ）[PDF形式：67KB],,,2015-09-07T17:01:10.450125,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/e545f862-608a-4d89-8653-249fb578dff1,http://www8.cao.go.jp/chosei/koubun/hourei/shihou3.pdf,CC-BY,公文書管理制度及び関係法令・通知等,裁判所から移管された特定歴史公文書等の利用の制限について（平成23年3月25日内閣総理大臣・最高裁判所長官申合せ）[PDF形式：46KB],,,2015-09-07T17:01:10.450153,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/24f01104-97fb-4b76-8a41-c75938ff2a46,http://www8.cao.go.jp/chosei/koubun/hourei/shihou3.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史公文書等の適切な保存のために必要な措置について（平成26年8月25日内閣総理大臣・法務大臣申合せ）[PDF形式：108KB],,,2015-09-07T17:01:10.450162,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/ceab0b29-e841-4e67-a078-9b9e23c73dd0,http://www8.cao.go.jp/chosei/koubun/hourei/shihou6.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史公文書等の適切な保存のために必要な措置について（平成26年8月25日内閣総理大臣・法務大臣申合せ）の実施について（平成26年8月25日内閣府大臣官房長・法務省刑事局長申合せ）[PDF形式：110KB],,,2015-09-07T17:01:10.450169,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/c430d74f-e1e2-4084-aa1d-f3ce063d871a,http://www8.cao.go.jp/chosei/koubun/hourei/shihou7.pdf,CC-BY,公文書管理制度及び関係法令・通知等,歴史公文書等の内閣総理大臣への移管手続について（平成26年8月25日内閣府大臣官房公文書管理課長・法務省刑事局総務課長申合せ）[PDF形式：107KB],,,2015-09-07T17:01:10.450176,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20150903_0100/resource/24e7ab94-fbaf-4446-b34d-44592c4bc0cb,http://www8.cao.go.jp/chosei/koubun/hourei/shihou8.pdf,CC-BY,公文書管理制度及び関係法令・通知等,法務省から移管された特定歴史公文書等の利用の制限について（平成26年8月25日内閣総理大臣・法務大臣申合せ）[PDF形式：147KB],,,2015-09-07T17:01:10.450183,2000012010019;government_accountability and democracy;government_except_elsewhere_classified;laws and regulations and notices;公務_他に分類されるものを除く;所管の法令_告示_通達等;政府の説明責任と民主主義,その他,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/7a90458c-7eb3-43ae-ac69-c037d0d44afd,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160a.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(1),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208372,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/f25f92cf-947f-4dd1-b557-1f5515f73232,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160b.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(2),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208380,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/6e63876f-3879-40c8-ba96-7d1ff77ce5cc,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160c.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(3),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208387,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/759ec9cf-13ae-42dc-b194-5dfb99f9efa6,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160d.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(4),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208394,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/a9eabec4-ad46-4482-b442-1c9d9012f883,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160e.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(5),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208401,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/40045557-3b0a-4ff6-a2c7-e9b581007b28,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160f.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(6),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208407,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/4d62c17a-04a2-49a9-ae6b-9c0896f6d36d,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160g.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(7),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208413,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/c65a2da4-0206-4838-afac-ab786e0c2246,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160h.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(8),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208420,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/e7ff6848-db07-45ed-9e22-94a781f6d702,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160i.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(9),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208426,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160201_0045/resource/0c4e005f-e95d-4bca-b05e-44fa07307648,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun160/bun160j.pdf,CC-BY,経済分析第160号,構造変化を伴なう東アジアの成長～新古典派成長論　VS　雁行形態論～(10),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-02-17T13:15:56.208432,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160907_0014/resource/19865a19-401e-4340-8cf5-063251cd01a1,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun086/bun86a.pdf,CC-BY,経済分析第86号,地域間における受益と負担の帰着と再分配効果(1),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-09-27T10:57:30.872524,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160907_0014/resource/e23bbd4a-b8e7-49d9-b321-9e53b5e3cdb7,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun086/bun86b.pdf,CC-BY,経済分析第86号,地域間における受益と負担の帰着と再分配効果(2),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-09-27T10:57:30.872535,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160907_0014/resource/06b6ad66-b54e-4b16-9978-0f6371fbd6fd,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun086/bun86c.pdf,CC-BY,経済分析第86号,地域間における受益と負担の帰着と再分配効果(3),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-09-27T10:57:30.872542,2000012010019;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20160907_0014/resource/d3e1db82-bafe-4265-8ff4-61526dacf4cf,https://warp.da.ndl.go.jp/info:ndljp/pid/11513838/www.esri.go.jp/jp/archive/bun/bun086/bun86d.pdf,CC-BY,経済分析第86号,地域間における受益と負担の帰着と再分配効果(4),当研究所内外の研究者による経済社会の重要な問題に関する実証的な論文。,,2016-09-27T10:57:30.872548,2000012010019;経済,企業・家計・経済,内閣府
