ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/meti_20140901_1080/resource/177c9905-cd82-48fa-9cc6-a8b94a935c35,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_25fy1.zip,CC-BY,大店立地法届出の件数表(平成25年度),大店舗立地届出の概要表 平成25年度 圧縮版,平成25年4月～平成26年3月末,EXE,2018-09-21T13:11:31.078363,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1080/resource/fc6e3ae0-9d63-4888-98c8-d029012b7901,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_25fy2.zip,CC-BY,大店立地法届出の件数表(平成25年度),大店舗立地届出の概要表 平成25年度 詳細版,平成25年4月～平成26年3月末,EXE,2018-09-21T13:11:31.078372,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1081/resource/3614cb62-e731-4e93-b737-b02c2ffbe2cc,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_24fy1.zip,CC-BY,大店立地法届出の件数表(平成24年度),大店舗立地届出の概要表 平成24年度 圧縮版,平成24年4月～平成25年3月末,EXE,2018-09-21T13:11:32.862491,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1081/resource/d75cd298-db2c-46b5-960c-bb98ff790efd,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_24fy2.zip,CC-BY,大店立地法届出の件数表(平成24年度),大店舗立地届出の概要表 平成24年度 詳細版,平成24年4月～平成25年3月末,EXE,2014-09-19T10:26:15.097619,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1082/resource/1b0fc993-d2ae-4834-8c10-3ee92af39b55,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_23fy1.zip,CC-BY,大店立地法届出の件数表(平成23年度),大店舗立地届出の概要表 平成23年度 圧縮版,平成23年4月～平成24年3月末,EXE,2018-09-21T13:11:34.682271,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1082/resource/e7effdbd-b2bd-4bdb-a67a-834cff5c3af7,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_23fy2.zip,CC-BY,大店立地法届出の件数表(平成23年度),大店舗立地届出の概要表 平成23年度 詳細版,平成23年4月～平成24年3月末,EXE,2014-09-19T10:26:16.240558,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1083/resource/a0ca299f-0c8b-446d-aff5-afe51744cf62,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_22fy1.zip,CC-BY,大店立地法届出の件数表(平成22年度),大店舗立地届出の概要表 平成22年度 圧縮版,平成22年4月～平成23年3月末,EXE,2018-09-21T13:11:36.423721,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1083/resource/5c417b74-ff44-4840-860f-5469aaaf9111,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_22fy2.zip,CC-BY,大店立地法届出の件数表(平成22年度),大店舗立地届出の概要表 平成22年度 詳細版,平成22年4月～平成23年3月末,EXE,2014-09-19T10:26:17.647478,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1084/resource/d175f8b0-f98f-402a-b97d-f882a935b78d,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_21fy1.zip,CC-BY,大店立地法届出の件数表(平成21年度),大店舗立地届出の概要表 平成21年度 圧縮版,平成21年4月～平成22年3月末,EXE,2018-09-21T13:11:38.200675,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1084/resource/2fe1bc9d-6d18-4937-b718-8541e65c7448,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_21fy2.zip,CC-BY,大店立地法届出の件数表(平成21年度),大店舗立地届出の概要表 平成21年度 詳細版,平成21年4月～平成22年3月末,EXE,2014-09-19T10:26:18.838134,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1085/resource/9907cffb-538d-4b74-89a9-9586e51cc0d9,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_20fy1.zip,CC-BY,大店立地法届出の件数表(平成20年度),大店舗立地届出の概要表 平成20年度 圧縮版,平成20年4月～平成21年3月末,EXE,2018-09-21T13:11:40.091666,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_1085/resource/b8936166-9c59-4b78-a373-204b4b3aa42a,http://www.meti.go.jp/policy/economy/distribution/daikibo/downloadfiles/ritti_todogai_20fy2.zip,CC-BY,大店立地法届出の件数表(平成20年度),大店舗立地届出の概要表 平成20年度 詳細版,平成20年4月～平成21年3月末,EXE,2014-09-19T10:26:20.071919,statistics;まちづくり;商業;統計,商業・サービス業,経済産業省
