ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/cas_20180907_0003/resource/11b72447-b101-4e8c-a3e6-957e0461f163,https://cio.go.jp/sites/default/files/uploads/documents/shiryo20.docx,CC-BY,農業ITサービス標準利用規約ガイド,農業ITサービス標準利用規約ガイド,農業ITサービス標準利用規約ガイドの本文。,DOCX,2018-09-21T11:02:39.698668,agriculture and forestry;information_disclosure;情報公開;農業_林業,情報通信・科学技術,内閣官房
https://www.data.go.jp/data/dataset/clb_20200526_0007/resource/4a388799-f2b7-4c8b-87d0-d7ae9e46cc36,https://www.clb.go.jp/files/topics/3517_ext_19_0.docx,CC-BY,競争の導入による公共サービスの改革に関する法律に基づく落札者の決定及び契約の締結について,競争の導入による公共サービスの改革に関する法律に基づく「次期内閣法制局ＬＡＮシステム一式」に係る落札者の決定及び契約の締結について（令和２年５月１１日）（DOCX形式/35KB）,競争の導入による公共サービスの改革に関する法律に基づく「次期内閣法制局ＬＡＮシステム一式」に係る落札者の決定及び契約の締結について（令和２年５月１１日）（DOCX形式/35KB）,DOCX,2021-03-26T01:10:32.228924,budgets and final_accounts and procurement;予算_決算_調達関連情報;契約;調達,行財政,内閣法制局
https://www.data.go.jp/data/dataset/meti_20140901_0973/resource/4c732710-b16f-499c-aad6-068efd4825d6,http://www.meti.go.jp/statistics/zyo/zyouhou/result-2/word/H23chousahyo_Word2007_Ver_01_2_111103.docx,CC-BY,情報処理実態調査(2011年),調査票（Word2007）,調査票（Word2007）,DOCX,2014-09-19T10:37:36.128604,EC;EC市場調査;statistics;希望を生み出す強い経済;情報処理実態調査;統計;電子商取引;電子商取引実態調査,情報通信・科学技術,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0973/resource/039406ff-3c1e-4d20-9b52-2e3dc5bd8e1c,http://www.meti.go.jp/statistics/zyo/zyouhou/result-2/word/H23chousahyo_Word2010_Ver_01_111104.docx,CC-BY,情報処理実態調査(2011年),調査票（Word2010）,調査票（Word2010）,DOCX,2014-09-19T10:37:36.128611,EC;EC市場調査;statistics;希望を生み出す強い経済;情報処理実態調査;統計;電子商取引;電子商取引実態調査,情報通信・科学技術,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0974/resource/f1f93221-3118-438f-ba7b-c4d80a69809b,http://www.meti.go.jp/statistics/zyo/zyouhou/result-2/word/H22chosahyo_Word2007_Ver02.docx,CC-BY,情報処理実態調査(2010年),調査票（Word2007）,調査票（Word2007）,DOCX,2014-09-19T10:37:37.375765,EC;EC市場調査;statistics;希望を生み出す強い経済;情報処理実態調査;統計;電子商取引;電子商取引実態調査,情報通信・科学技術,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0975/resource/c04d6d37-173c-42c5-9376-ccd950f57c85,http://www.meti.go.jp/statistics/zyo/zyouhou/result-2/word/H21chosahyo_Word2007_online_Ver_03_.docx,CC-BY,情報処理実態調査(2009年),調査票（Word2007）,調査票（Word2007）,DOCX,2014-09-19T10:37:38.590345,EC;EC市場調査;statistics;希望を生み出す強い経済;情報処理実態調査;統計;電子商取引;電子商取引実態調査,情報通信・科学技術,経済産業省
https://www.data.go.jp/data/dataset/meti_20140901_0976/resource/c207fa05-cc0e-4187-9dfa-b980c21bf4db,http://www.meti.go.jp/statistics/zyo/zyouhou/result-2/word/H20chosahyo_Word2007_Ver03.docx,CC-BY,情報処理実態調査(2008年),調査票（Word2007）,調査票（Word2007）,DOCX,2014-09-19T10:37:39.955594,EC;EC市場調査;statistics;希望を生み出す強い経済;情報処理実態調査;統計;電子商取引;電子商取引実態調査,情報通信・科学技術,経済産業省
https://www.data.go.jp/data/dataset/mhlw_20140917_0866/resource/7cabe33c-af0d-47f2-8d50-91fa6f94f4f3,https://www.mhlw.go.jp/file/06-Seisakujouhou-10900000-Kenkoukyoku/0000179785.docx,CC-BY,Ｂ型肝炎訴訟について_Ｂ型肝炎訴訟の手引きと訴訟に必要な書類,提出編掲載の訴状例,,DOCX,2019-06-10T11:50:52.555493,health;健康,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0888/resource/8939a992-66b0-410f-ac32-9d62f34968d5,http://www.mhlw.go.jp/file/06-Seisakujouhou-10600000-Daijinkanboukouseikagakuka/002.docx,CC-BY,研究費の取扱いについて,倫理審査等報告書 [24KB],,DOCX,2014-09-26T14:42:33.566949,budgets and final_accounts and procurement;laws and regulations and notices;science and research;scientific_research and professional_and_technical_services;予算_決算_調達関連情報;学術研究_専門_技術サービス業;所管の法令_告示_通達等;科学と研究,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20180910_0005/resource/831a051f-d80d-4515-9907-6099a9b7cbbd,https://www.mhlw.go.jp/file/06-Seisakujouhou-12200000-Shakaiengokyokushougaihokenfukushibu/0000200475.docx,CC-BY,障害者福祉_精神保健福祉士養成課程における教育内容等の見直しについて_IV　精神保健福祉士養成施設等が行う報告の様式等について,[1]　 大学等確認変更届作成マニュアル（本体）_大学等確認変更届作成マニュアル [421KB],,DOCX,2018-09-21T12:13:03.397039,application_and_notification_procedure;medical and health_care_and_welfare;social_mobility and welfare;医療_福祉;申請_届出等の手続;社会的流動性と福祉,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20180910_0005/resource/58354c24-b46a-4e9e-8c24-4f6a0f24d12c,https://www.mhlw.go.jp/file/06-Seisakujouhou-12200000-Shakaiengokyokushougaihokenfukushibu/0000200484.docx,CC-BY,障害者福祉_精神保健福祉士養成課程における教育内容等の見直しについて_IV　精神保健福祉士養成施設等が行う報告の様式等について,[4]　 大学等確認変更届各様式_大学等確認変更届各様式[53KB],,DOCX,2018-09-21T12:13:03.397081,application_and_notification_procedure;medical and health_care_and_welfare;social_mobility and welfare;医療_福祉;申請_届出等の手続;社会的流動性と福祉,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mlit_20140919_3015/resource/8f8b4c96-7bcd-49f7-abbe-ba617bc7b9a1,https://www.gsi.go.jp/common/000213361.docx,政府標準利用規約（第 2.0 版）,基準点（電子基準点、三角点、水準点）「基準点成果等閲覧サービス」_測量成果・測量記録の謄抄本交付について,測量成果・測量記録の謄抄本交付申請書_Word,測量成果・測量記録の謄抄本交付申請書（Word形式ファイル）,DOCX,2017-09-06T12:04:36.456006,geospatial;land;maps;国土;地図;地理空間;基準点,国土・気象,国土交通省
