ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/79410ad3-4562-458f-882a-ab7fbb319fc2,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_45.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,II 林業の持続的かつ健全な発展と森林を支える山村の活性化_epub1,林業の持続的かつ健全な発展と森林を支える山村の活性化,epub,2014-09-26T14:55:34.986601,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/299ee2fb-8f0a-4a96-990b-25513ebf13ba,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_46.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,III 林産物の供給及び利用の確保による国産材競争力の向上_epub1,林産物の供給及び利用の確保による国産材競争力の向上,epub,2014-09-26T14:55:34.986608,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/0d3b01e6-d71d-4084-83a9-8f4e031b0066,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_47.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,IV 森林・林業・木材産業に関する研究・技術開発と普及_epub1,森林・林業・木材産業に関する研究・技術開発と普及,epub,2014-09-26T14:55:34.986615,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/701eb02c-7651-43f4-9bfb-f8a51c1b15fd,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_48.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,V 国有林野の適切かつ効率的な管理経営の推進_epub1,国有林野の適切かつ効率的な管理経営の推進,epub,2014-09-26T14:55:34.986621,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/8f7f08da-5df7-4c67-8c8f-11862ec62eb4,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_49.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,VI 持続可能な森林経営の実現に向けた国際的な取組の推進_epub1,持続可能な森林経営の実現に向けた国際的な取組の推進,epub,2014-09-26T14:55:34.986628,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/fec1a9e9-8dd3-42a6-bb8a-424bcc070116,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_50.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,概説_epub2,概説,epub,2014-09-26T14:55:34.986634,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/00f06baf-eb38-48e0-b54b-4779dc02e1ea,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_51.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,I 森林のもつ多面的機能の持続的な発揮に向けた整備と保全_epub2,森林のもつ多面的機能の持続的な発揮に向けた整備と保全,epub,2014-09-26T14:55:34.986641,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/137ede39-824c-4fdb-8f5e-2153de5a8a71,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_52.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,II 林業の持続的かつ健全な発展と森林を支える山村の活性化_epub2,林業の持続的かつ健全な発展と森林を支える山村の活性化,epub,2014-09-26T14:55:34.986647,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/dec6bf6d-6a7c-4898-b4f2-91412e69ea20,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_53.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,III 林産物の供給及び利用の確保による国産材競争力の向上_epub2,林産物の供給及び利用の確保による国産材競争力の向上,epub,2014-09-26T14:55:34.986654,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
https://www.data.go.jp/data/dataset/maff_20140918_0073/resource/e7aef9a8-2487-451f-91d5-a2f5581cc57b,http://www.rinya.maff.go.jp/j/kikaku/hakusyo/21hakusyo_h/other/h_54.epub,政府標準利用規約（第 2.0 版）,森林・林業白書 平成21年度（平成22年4月27日公表）,IV 森林・林業・木材産業に関する研究・技術開発と普及_epub2,森林・林業・木材産業に関する研究・技術開発と普及,epub,2014-09-26T14:55:34.986660,4000012080002;agriculture and forestry;white_paper and annual_report;林業;白書_年次報告;白書_年次報告書等;農業_林業,農林水産業,農林水産省
